time_boot_ms,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
131356.982,0,2,225799800,0,3,29.89,391859095,-768267077,129.18,0.5160000324249268,159.33995056152344,0,0,1
131556.992,0,2,225800000,0,3,29.86,391859223,-768267163,129.18,0.5080000162124634,152.38136291503906,0.0010000000474974513,0,1
131757.057,0,2,225800200,0,3,29.83,391859342,-768267243,129.17,0.4490000307559967,155.08871459960938,0,0,1
131957.005,0,2,225800400,0,3,29.8,391859441,-768267309,129.14,0.4660000205039978,153.5293731689453,0,0,1
132157.027,0,2,225800600,0,3,29.77,391859532,-768267368,129.12,0.48000001907348633,157.0615692138672,0.0010000000474974513,0,1
132357.084,0,2,225800800,0,3,29.74,391859622,-768267428,129.11,0.5100000500679016,157.96971130371094,0,0,1
132557.013,0,2,225801000,0,3,29.72,391859718,-768267488,129.12,0.5060000419616699,154.11367797851562,0.0020000000949949026,0,1
132757.053,0,2,225801200,0,3,29.69,391859805,-768267549,129.11,0.5080000162124634,158.01950073242188,0,0,1
132956.942,0,2,225801400,0,3,29.66,391859928,-768267634,129.16,0.5550000071525574,155.1339569091797,0.0010000000474974513,0,1
133156.962,0,2,225801600,0,3,29.63,391860052,-768267714,129.2,0.4740000367164612,154.4985809326172,0,0,1
133357.138,0,2,225801800,0,3,29.6,391860173,-768267799,129.2,0.5120000243186951,155.57936096191406,0,0,1
133557.001,0,2,225802000,0,3,29.57,391860293,-768267875,129.21,0.4830000102519989,154.4783172607422,0,0,1
133757.078,0,2,225802200,0,3,29.54,391860427,-768267964,129.24,0.5060000419616699,154.60179138183594,0,0,1
133957.173,0,2,225802400,0,3,29.52,391860575,-768268060,129.27,0.5010000467300415,151.9569549560547,0,0,1
134157.081,0,2,225802600,0,3,29.49,391860716,-768268152,129.28,0.5760000348091125,152.1913604736328,0,0,1
134357.021,0,2,225802800,0,3,29.46,391860862,-768268249,129.29,0.5490000247955322,153.41796875,0,0,1
134556.937,0,2,225803000,0,3,29.43,391861019,-768268352,129.32,0.5980000495910645,151.61766052246094,0.0010000000474974513,0,1
134756.988,0,2,225803200,0,3,29.4,391861173,-768268459,129.33,0.5870000123977661,155.57223510742188,0,0,1
134957.037,0,2,225803400,0,3,29.38,391861353,-768268579,129.38,0.5820000171661377,153.34780883789062,0.0010000000474974513,0,1
135157.08,0,2,225803600,0,3,29.35,391861538,-768268703,129.41,0.6630000472068787,154.0079803466797,0,0,1
135357.059,0,2,225803800,0,3,29.32,391861733,-768268834,129.46,0.6700000166893005,154.603759765625,0,0,1
135556.978,0,2,225804000,0,3,29.29,391861904,-768268946,129.44,0.687000036239624,152.34934997558594,-0.0010000000474974513,0,1
135757.027,0,2,225804200,0,3,29.26,391862079,-768269063,129.43,0.7130000591278076,153.26528930664062,0,0,1
135956.98,0,2,225804400,0,3,29.24,391862257,-768269180,129.45,0.7440000176429749,150.50820922851562,0,0,1
136156.985,0,2,225804600,0,3,29.21,391862445,-768269305,129.47,0.7310000061988831,152.09523010253906,0,0,1
136357,0,2,225804800,0,3,29.18,391862624,-768269423,129.48,0.7040000557899475,154.4701385498047,0,0,1
136557.004,0,2,225805000,0,3,29.15,391862790,-768269534,129.46,0.7300000190734863,155.1160125732422,0,0,1
136757.057,0,2,225805200,0,3,29.13,391862953,-768269643,129.44,0.7460000514984131,155.66824340820312,0,0,1
136957.108,0,2,225805400,0,3,29.1,391863129,-768269762,129.47,0.7130000591278076,155.4787139892578,0,0,1
137157.06,0,2,225805600,0,3,29.07,391863314,-768269888,129.49,0.7260000109672546,153.84384155273438,0.0010000000474974513,0,1
137357.111,0,2,225805800,0,3,29.04,391863524,-768270028,129.56,0.6450000405311584,153.67662048339844,0,0,1
137556.967,0,2,225806000,0,3,29.02,391863728,-768270166,129.57,0.7070000171661377,155.78793334960938,0.0020000000949949026,0,1
137756.988,0,2,225806200,0,3,28.99,391863924,-768270289,129.58,0.6660000085830688,149.84825134277344,0.0020000000949949026,0,1
137956.976,0,2,225806400,0,3,28.96,391864124,-768270418,129.6,0.6390000581741333,151.1647491455078,0,0,1
138157.198,0,2,225806600,0,3,28.93,391864311,-768270540,129.58,0.703000009059906,156.4512176513672,-0.0010000000474974513,0,1
138357.054,0,2,225806800,0,3,28.91,391864500,-768270664,129.57,0.7070000171661377,153.0045166015625,0,0,1
138557.029,0,2,225807000,0,3,28.88,391864675,-768270785,129.54,0.8010000586509705,160.66136169433594,0.0010000000474974513,0,1
138757.137,0,2,225807200,0,3,28.85,391864836,-768270890,129.51,0.7440000176429749,154.97943115234375,0.0010000000474974513,0,1
138956.985,0,2,225807400,0,3,28.83,391864999,-768270997,129.5,0.7270000576972961,152.2295379638672,0.004000000189989805,0,1
139157.037,0,2,225807600,0,3,28.8,391865159,-768271107,129.49,0.7240000367164612,153.90371704101562,0.0010000000474974513,0,1
139357.057,0,2,225807800,0,3,28.77,391865302,-768271199,129.47,0.7440000176429749,152.18907165527344,0,0,1
139556.956,0,2,225808000,0,3,28.74,391865455,-768271305,129.46,0.8180000185966492,152.93991088867188,0.0010000000474974513,0,1
139757.114,0,2,225808200,0,3,28.72,391844749,-768257224,127.12,0.7950000166893005,153.25698852539062,0,0,1
139957.008,0,2,225808400,0,3,28.68,391843872,-768256670,127.91,0.8110000491142273,157.2736358642578,0,0,1
140157.07,0,2,225808600,0,3,28.65,391843495,-768256430,128.32,0.7700000405311584,153.839599609375,-0.0010000000474974513,0,1
140357.006,0,2,225808800,0,3,28.63,391843268,-768256289,128.57,0.8220000267028809,157.61386108398438,-0.0020000000949949026,0,1
140557.016,0,2,225809000,0,3,28.6,391843143,-768256209,128.73,0.7640000581741333,155.76361083984375,-0.0010000000474974513,0,1
140757.019,0,2,225809200,0,3,28.57,391843087,-768256172,128.88,0.6620000600814819,155.56781005859375,-0.003000000026077032,0,1
140956.975,0,2,225809400,0,3,28.55,391843033,-768256137,128.94,0.6860000491142273,154.78155517578125,-0.0010000000474974513,0,1
141157.032,0,2,225809600,0,3,28.52,391843007,-768256119,129.02,0.6190000176429749,155.37855529785156,-0.003000000026077032,0,1
141357.08,0,2,225809800,0,3,28.49,391842982,-768256102,129.04,0.6050000190734863,153.62091064453125,-0.004000000189989805,0,1
141557.023,0,2,225810000,0,3,28.47,391842971,-768256094,129.12,0.578000009059906,154.69973754882812,-0.0010000000474974513,0,1
141757.132,0,2,225810200,0,3,28.44,391842971,-768256091,129.12,0.48000001907348633,153.83010864257812,-0.0010000000474974513,0,1
141957.038,0,2,225810400,0,3,28.41,391842968,-768256087,129.15,0.4650000333786011,150.97503662109375,-0.0010000000474974513,0,1
142157.005,0,2,225810600,0,3,28.39,391842958,-768256082,129.14,0.5090000033378601,156.25379943847656,-0.0020000000949949026,0,1
142357.107,0,2,225810800,0,3,28.36,391842969,-768256087,129.12,0.4000000059604645,154.6904296875,-0.0010000000474974513,0,1
142556.953,0,2,225811000,0,3,28.33,391842970,-768256087,129.12,0.3760000169277191,154.6904296875,0,0,1
142757.035,0,2,225811200,0,3,28.31,391842979,-768256092,129.14,0.3140000104904175,154.6904296875,0,0,1
142957.026,0,2,225811400,0,3,28.28,391842990,-768256097,129.17,0.25699999928474426,154.6904296875,-0.0010000000474974513,0,1
143157.074,0,2,225811600,0,3,28.26,391842998,-768256102,129.21,0.23000000417232513,154.6904296875,0,0,1
143357.101,0,2,225811800,0,3,28.23,391843009,-768256107,129.18,0.1730000078678131,154.6904296875,0,0,1
143556.978,0,2,225812000,0,3,28.2,391843022,-768256114,129.16,0.13300000131130219,154.6904296875,-0.0010000000474974513,0,1
143756.948,0,2,225812200,0,3,28.18,391843036,-768256122,129.14,0.12700000405311584,154.6904296875,-0.003000000026077032,0,1
143957.012,0,2,225812400,0,3,28.15,391843047,-768256127,129.16,0.08500000089406967,154.6904296875,-0.003000000026077032,0,1
144157.047,0,2,225812600,0,3,28.13,391843053,-768256131,129.15,0.10900000482797623,154.6904296875,0,0,1
144357.07,0,2,225812800,0,3,28.1,391843061,-768256135,129.16,0.09600000083446503,154.6904296875,0.0010000000474974513,0,1
144557.012,0,2,225813000,0,3,28.08,391843078,-768256145,129.17,0.07500000298023224,154.6904296875,-0.0010000000474974513,0,1
144757.07,0,2,225813200,0,3,28.05,391843088,-768256152,129.19,0.10600000619888306,154.6904296875,0,0,1
144957.066,0,2,225813400,0,3,28.02,391843086,-768256151,129.16,0.1380000114440918,154.6904296875,0.0010000000474974513,0,1
145157.046,0,2,225813600,0,3,28,391843089,-768256155,129.2,0.164000004529953,154.6904296875,0,0,1
145356.915,0,2,225813800,0,3,27.97,391843107,-768256165,129.16,0.0650000050663948,154.6904296875,-0.0010000000474974513,0,1
145556.981,0,2,225814000,0,3,27.95,391843105,-768256163,129.18,0.09400000423192978,154.6904296875,0.0010000000474974513,0,1
145757.043,0,2,225814200,0,3,27.92,391843115,-768256167,129.15,0.049000002443790436,154.6904296875,0,0,1
145957.075,0,2,225814400,0,3,27.9,391843117,-768256170,129.14,0.10600000619888306,154.6904296875,0,0,1
146157.045,0,2,225814600,0,3,27.87,391843120,-768256170,129.15,0.10000000149011612,154.6904296875,0,0,1
146357.071,0,2,225814800,0,3,27.85,391843129,-768256174,129.12,0.0860000029206276,154.6904296875,0,0,1
146557.158,0,2,225815000,0,3,27.82,391843138,-768256179,129.11,0.0950000062584877,154.6904296875,-0.0020000000949949026,0,1
146757.011,0,2,225815200,0,3,27.8,391843143,-768256184,129.17,0.11900000274181366,154.6904296875,0,0,1
146956.996,0,2,225815400,0,3,27.77,391843159,-768256190,129.16,0.05400000140070915,154.6904296875,0,0,1
147156.967,0,2,225815600,0,3,27.75,391843179,-768256200,129.19,0.052000001072883606,154.6904296875,-0.0020000000949949026,0,1
147357,0,2,225815800,0,3,27.72,391843172,-768256198,129.2,0.09100000560283661,154.6904296875,-0.0020000000949949026,0,1
147557.029,0,2,225816000,0,3,27.7,391843191,-768256207,129.18,0.03100000135600567,154.6904296875,0,0,1
147757.139,0,2,225816200,0,3,27.67,391843199,-768256212,129.1,0.055000003427267075,154.6904296875,-0.0010000000474974513,0,1
147957.018,0,2,225816400,0,3,27.65,391843215,-768256220,129.1,0.026000000536441803,154.6904296875,-0.0010000000474974513,0,1
148157.089,0,2,225816600,0,3,27.62,391843223,-768256226,129.09,0.026000000536441803,154.6904296875,0,0,1
148356.986,0,2,225816800,0,3,27.6,391843243,-768256236,129.15,0.04200000315904617,154.6904296875,-0.0010000000474974513,0,1
148556.907,0,2,225817000,0,3,27.57,391843257,-768256245,129.14,0.052000001072883606,154.6904296875,0,0,1
148757.018,0,2,225817200,0,3,27.55,391843273,-768256254,129.1,0.04100000113248825,154.6904296875,0,0,1
148957.028,0,2,225817400,0,3,27.52,391843294,-768256267,129.13,0.0560000017285347,154.6904296875,0,0,1
149157.029,0,2,225817600,0,3,27.5,391843311,-768256277,129.15,0.05900000408291817,154.6904296875,-0.0010000000474974513,0,1
149357.068,0,2,225817800,0,3,27.47,391843317,-768256281,129.08,0.024000000208616257,154.6904296875,0,0,1
149557.115,0,2,225818000,0,3,27.45,391843336,-768256292,129.09,0.09600000083446503,154.6904296875,0,0,1
149757.045,0,2,225818200,0,3,27.42,391843351,-768256301,129.12,0.1210000067949295,154.6904296875,0,0,1
149957.006,0,2,225818400,0,3,27.4,391843356,-768256305,129.13,0.06599999964237213,154.6904296875,0.0010000000474974513,0,1
150156.943,0,2,225818600,0,3,27.37,391843370,-768256311,129.12,0.13100001215934753,154.6904296875,0.003000000026077032,0,1
150357.016,0,2,225818800,0,3,27.35,391843383,-768256321,129.1,0.11700000613927841,154.6904296875,0,0,1
150557.028,0,2,225819000,0,3,27.33,391843399,-768256329,129.07,0.09700000286102295,154.6904296875,-0.0010000000474974513,0,1
150757.18,0,2,225819200,0,3,27.3,391843417,-768256340,129.06,0.12000000476837158,154.6904296875,-0.0020000000949949026,0,1
150957.051,0,2,225819400,0,3,27.28,391843424,-768256342,129.02,0.10000000149011612,154.6904296875,0,0,1
151157.123,0,2,225819600,0,3,27.25,391843440,-768256354,129.02,0.0950000062584877,154.6904296875,0,0,1
151357.134,0,2,225819800,0,3,27.23,391843450,-768256360,129,0.07800000160932541,154.6904296875,0,0,1
151556.944,0,2,225820000,0,3,27.21,391843459,-768256366,128.96,0.0560000017285347,154.6904296875,0.0010000000474974513,0,1
151756.961,0,2,225820200,0,3,27.18,391843471,-768256373,128.95,0.03800000250339508,154.6904296875,0,0,1
151957.009,0,2,225820400,0,3,27.16,391843475,-768256378,128.92,0.05400000140070915,154.6904296875,0,0,1
152157.05,0,2,225820600,0,3,27.13,391843476,-768256382,128.9,0.1290000081062317,154.6904296875,0,0,1
152357.109,0,2,225820800,0,3,27.11,391843490,-768256390,128.9,0.05900000408291817,154.6904296875,0,0,1
152557.037,0,2,225821000,0,3,27.09,391843518,-768256404,128.86,0.1120000034570694,154.6904296875,-0.0010000000474974513,0,1
152757.075,0,2,225821200,0,3,27.06,391843523,-768256409,128.86,0.0430000014603138,154.6904296875,-0.0010000000474974513,0,1
152957.014,0,2,225821400,0,3,27.04,391843535,-768256415,128.88,0.027000000700354576,154.6904296875,-0.0010000000474974513,0,1
153157.033,0,2,225821600,0,3,27.01,391843551,-768256426,128.87,0.018000001087784767,154.6904296875,0,0,1
153356.99,0,2,225821800,0,3,26.99,391843564,-768256434,128.8,0.04200000315904617,154.6904296875,0,0,1
153557.004,0,2,225822000,0,3,26.97,391843588,-768256447,128.81,0.12300000339746475,154.6904296875,-0.0010000000474974513,0,1
153757.01,0,2,225822200,0,3,26.94,391843598,-768256453,128.78,0.10100000351667404,154.6904296875,-0.0010000000474974513,0,1
153957.057,0,2,225822400,0,3,26.92,391843605,-768256458,128.76,0.07000000029802322,154.6904296875,0,0,1
154157.053,0,2,225822600,0,3,26.9,391843629,-768256471,128.83,0.164000004529953,154.6904296875,-0.003000000026077032,0,1
154357.124,0,2,225822800,0,3,26.87,391843640,-768256479,128.82,0.1510000079870224,154.6904296875,-0.0010000000474974513,0,1
154556.93,0,2,225823000,0,3,26.85,391843661,-768256492,128.84,0.17800000309944153,154.6904296875,0,0,1
154756.968,0,2,225823200,0,3,26.83,391843690,-768256507,128.85,0.26500001549720764,154.6904296875,0,0,1
154957.072,0,2,225823400,0,3,26.8,391843717,-768256520,128.85,0.33000001311302185,154.6904296875,0,0,1
155157.018,0,2,225823600,0,3,26.78,391843730,-768256531,128.89,0.3020000159740448,154.6904296875,0,0,1
155357.082,0,2,225823800,0,3,26.76,391843752,-768256541,128.87,0.3320000171661377,154.6904296875,0,0,1
155557.038,0,2,225824000,0,3,26.73,391843757,-768256546,128.89,0.2770000100135803,154.6904296875,0,0,1
155757.256,0,2,225824200,0,3,26.71,391843783,-768256560,128.84,0.30900001525878906,154.6904296875,0,0,1
155957.299,0,2,225824400,0,3,26.69,391843801,-768256572,128.81,0.27800002694129944,154.6904296875,-0.0010000000474974513,0,1
156157.006,0,2,225824600,0,3,26.66,391843816,-768256581,128.79,0.27000001072883606,154.6904296875,0,0,1
156356.981,0,2,225824800,0,3,26.64,391843829,-768256589,128.77,0.24700000882148743,154.6904296875,0,0,1
156556.934,0,2,225825000,0,3,26.62,391843840,-768256598,128.81,0.23600001633167267,154.6904296875,0.0010000000474974513,0,1
156757.075,0,2,225825200,0,3,26.59,391843857,-768256608,128.81,0.2750000059604645,154.6904296875,0.0020000000949949026,0,1
156957.04,0,2,225825400,0,3,26.57,391843865,-768256615,128.81,0.21800000965595245,154.6904296875,0,0,1
157156.821,0,2,225825600,0,3,26.55,391843882,-768256625,128.8,0.23500001430511475,154.6904296875,0,0,1
157356.8,0,2,225825800,0,3,26.52,391843907,-768256638,128.77,0.30400002002716064,154.6904296875,0,0,1
157556.758,0,2,225826000,0,3,26.5,391843916,-768256648,128.72,0.3100000023841858,154.6904296875,0.0020000000949949026,0,1
157756.737,0,2,225826200,0,3,26.48,391843945,-768256662,128.69,0.40300002694129944,154.6904296875,0.0010000000474974513,0,1
157956.752,0,2,225826400,0,3,26.46,391843947,-768256666,128.66,0.2460000067949295,154.6904296875,0,0,1
158156.812,0,2,225826600,0,3,26.43,391843948,-768256669,128.63,0.22100001573562622,154.6904296875,0.0020000000949949026,0,1
158356.818,0,2,225826800,0,3,26.41,391843958,-768256678,128.61,0.21400001645088196,154.6904296875,0.003000000026077032,0,1
158556.896,0,2,225827000,0,3,26.39,391843971,-768256687,128.62,0.23000000417232513,154.6904296875,0,0,1
158756.801,0,2,225827200,0,3,26.37,391843981,-768256695,128.61,0.2120000123977661,154.6904296875,0,0,1
158956.8,0,2,225827400,0,3,26.34,391843988,-768256700,128.63,0.18700000643730164,154.6904296875,0.0020000000949949026,0,1
159156.821,0,2,225827600,0,3,26.32,391843991,-768256705,128.63,0.17400000989437103,154.6904296875,0.004000000189989805,0,1
159356.738,0,2,225827800,0,3,26.3,391844002,-768256714,128.63,0.1380000114440918,154.6904296875,0.0020000000949949026,0,1
159556.761,0,2,225828000,0,3,26.28,391844015,-768256725,128.59,0.15800000727176666,154.6904296875,0,0,1
159756.815,0,2,225828200,0,3,26.25,391844020,-768256730,128.57,0.1300000101327896,154.6904296875,0.0010000000474974513,0,1
159956.885,0,2,225828400,0,3,26.23,391844020,-768256734,128.54,0.10200000554323196,154.6904296875,0,0,1
160156.823,0,2,225828600,0,3,26.21,391844011,-768256734,128.52,0.06800000369548798,154.6904296875,0.0010000000474974513,0,1
160356.786,0,2,225828800,0,3,26.19,391844007,-768256738,128.51,0.10400000214576721,154.6904296875,0.0010000000474974513,0,1
160556.77,0,2,225829000,0,3,26.16,391843998,-768256737,128.52,0.09800000488758087,154.6904296875,0,0,1
160756.77,0,2,225829200,0,3,26.14,391843996,-768256742,128.53,0.13300000131130219,154.6904296875,0.0010000000474974513,0,1
160956.755,0,2,225829400,0,3,26.12,391843997,-768256747,128.53,0.12200000882148743,154.6904296875,0.0010000000474974513,0,1
161156.764,0,2,225829600,0,3,26.1,391843988,-768256745,128.59,0.10900000482797623,154.6904296875,0.006000000052154064,0,1
161356.785,0,2,225829800,0,3,26.08,391843993,-768256752,128.59,0.11000000685453415,154.6904296875,0.005000000353902578,0,1
161556.857,0,2,225830000,0,3,26.05,391844020,-768256765,128.61,0.07000000029802322,154.6904296875,0,0,1
161756.956,0,2,225830200,0,3,26.03,391844024,-768256770,128.61,0.04700000211596489,154.6904296875,0,0,1
161956.779,0,2,225830400,0,3,26.01,391844037,-768256780,128.61,0.08000000566244125,154.6904296875,-0.0010000000474974513,0,1
162156.879,0,2,225830600,0,3,25.99,391844037,-768256781,128.59,0.09400000423192978,154.6904296875,0,0,1
162356.756,0,2,225830800,0,3,25.97,391844038,-768256784,128.57,0.0860000029206276,154.6904296875,0,0,1
162556.731,0,2,225831000,0,3,25.94,391844042,-768256789,128.6,0.07100000232458115,154.6904296875,0,0,1
162756.859,0,2,225831200,0,3,25.92,391844052,-768256798,128.61,0.06100000441074371,154.6904296875,-0.0020000000949949026,0,1
162956.804,0,2,225831400,0,3,25.9,391844059,-768256801,128.55,0.08100000023841858,154.6904296875,0,0,1
163156.826,0,2,225831600,0,3,25.88,391844081,-768256814,128.63,0.14000000059604645,154.6904296875,0,0,1
163356.897,0,2,225831800,0,3,25.86,391844103,-768256826,128.63,0.18000000715255737,154.6904296875,-0.0020000000949949026,0,1
163556.725,0,2,225832000,0,3,25.83,391844120,-768256835,128.65,0.22800001502037048,154.6904296875,-0.0020000000949949026,0,1
163756.764,0,2,225832200,0,3,25.81,391844140,-768256848,128.69,0.23400001227855682,154.6904296875,0,0,1
163956.753,0,2,225832400,0,3,25.79,391844153,-768256855,128.65,0.22800001502037048,154.6904296875,-0.0010000000474974513,0,1
164156.772,0,2,225832600,0,3,25.77,391844172,-768256865,128.67,0.24300001561641693,154.6904296875,-0.0020000000949949026,0,1
164356.793,0,2,225832800,0,3,25.75,391844193,-768256879,128.65,0.25600001215934753,154.6904296875,-0.004000000189989805,0,1
164556.738,0,2,225833000,0,3,25.73,391844195,-768256883,128.64,0.23900000751018524,154.6904296875,0,0,1
164756.765,0,2,225833200,0,3,25.71,391844199,-768256887,128.63,0.16700001060962677,154.6904296875,-0.0010000000474974513,0,1
164956.829,0,2,225833400,0,3,25.68,391844199,-768256893,128.64,0.1680000126361847,154.6904296875,0,0,1
